Timestamp,ActivityState,activity_name,teu_id,pm_name,activity_type,activity_order
2024-01-01 11:56:00.000000,WAIT_STOP,TEU_177_pm_travel_to_Yard2_pm_06,177,pm_06,pm_travel_to_yard,5
2024-01-01 11:56:00.000000,START,TEU_177_pm_travel_to_Yard2_pm_06,177,pm_06,pm_travel_to_yard,5
2024-01-01 11:56:24.563583,STOP,TEU_177_pm_travel_to_Yard2_pm_06,177,pm_06,pm_travel_to_yard,5
2024-01-01 07:00:00.000000,WAIT_START,TEU_177_pm_unload_Yard2_pm_06,177,pm_06,pm_unload,6
2024-01-01 11:56:24.563583,WAIT_STOP,TEU_177_pm_unload_Yard2_pm_06,177,pm_06,pm_unload,6
2024-01-01 11:57:24.563583,START,TEU_177_pm_unload_Yard2_pm_06,177,pm_06,pm_unload,6
2024-01-01 11:59:24.563583,STOP,TEU_177_pm_unload_Yard2_pm_06,177,pm_06,pm_unload,6
2024-01-01 07:00:00.000000,WAIT_START,TEU_177_pm_return_pm_06,177,pm_06,pm_return,7
2024-01-01 11:59:24.563583,WAIT_STOP,TEU_177_pm_return_pm_06,177,pm_06,pm_return,7
2024-01-01 11:59:24.563583,START,TEU_177_pm_return_pm_06,177,pm_06,pm_return,7
2024-01-01 11:59:49.127167,STOP,TEU_177_pm_return_pm_06,177,pm_06,pm_return,7
2024-01-01 07:00:00.000000,WAIT_START,TEU_178_qc_pick_qc_01,178,,qc_pick,1
2024-01-01 11:55:00.000000,WAIT_STOP,TEU_178_qc_pick_qc_01,178,,qc_pick,1
2024-01-01 11:55:00.000000,START,TEU_178_qc_pick_qc_01,178,,qc_pick,1
2024-01-01 11:56:00.000000,STOP,TEU_178_qc_pick_qc_01,178,,qc_pick,1
2024-01-01 07:00:00.000000,WAIT_START,TEU_178_qc_transfer_qc_01,178,,qc_transfer,2
2024-01-01 11:56:00.000000,WAIT_STOP,TEU_178_qc_transfer_qc_01,178,,qc_transfer,2
2024-01-01 11:56:00.000000,START,TEU_178_qc_transfer_qc_01,178,,qc_transfer,2
2024-01-01 11:57:00.000000,STOP,TEU_178_qc_transfer_qc_01,178,,qc_transfer,2
2024-01-01 07:00:00.000000,WAIT_START,TEU_178_qc_load_to_pm_pm_07,178,pm_07,qc_load_to_pm,3
2024-01-01 11:57:00.000000,WAIT_STOP,TEU_178_qc_load_to_pm_pm_07,178,pm_07,qc_load_to_pm,3
2024-01-01 11:57:00.000000,START,TEU_178_qc_load_to_pm_pm_07,178,pm_07,qc_load_to_pm,3
2024-01-01 11:59:00.000000,STOP,TEU_178_qc_load_to_pm_pm_07,178,pm_07,qc_load_to_pm,3
2024-01-01 07:00:00.000000,WAIT_START,TEU_178_qc_travelback_pm_07,178,pm_07,qc_travelback,4
2024-01-01 11:59:00.000000,WAIT_STOP,TEU_178_qc_travelback_pm_07,178,pm_07,qc_travelback,4
2024-01-01 11:59:00.000000,START,TEU_178_qc_travelback_pm_07,178,pm_07,qc_travelback,4
2024-01-01 12:00:00.000000,STOP,TEU_178_qc_travelback_pm_07,178,pm_07,qc_travelback,4
2024-01-01 07:00:00.000000,WAIT_START,TEU_178_pm_travel_to_Yard2_pm_07,178,pm_07,pm_travel_to_yard,5
2024-01-01 11:59:00.000000,WAIT_STOP,TEU_178_pm_travel_to_Yard2_pm_07,178,pm_07,pm_travel_to_yard,5
2024-01-01 11:59:00.000000,START,TEU_178_pm_travel_to_Yard2_pm_07,178,pm_07,pm_travel_to_yard,5
2024-01-01 11:59:24.563583,STOP,TEU_178_pm_travel_to_Yard2_pm_07,178,pm_07,pm_travel_to_yard,5
2024-01-01 07:00:00.000000,WAIT_START,TEU_178_pm_unload_Yard2_pm_07,178,pm_07,pm_unload,6
2024-01-01 11:59:24.563583,WAIT_STOP,TEU_178_pm_unload_Yard2_pm_07,178,pm_07,pm_unload,6
2024-01-01 11:59:24.563583,START,TEU_178_pm_unload_Yard2_pm_07,178,pm_07,pm_unload,6
2024-01-01 12:01:24.563583,STOP,TEU_178_pm_unload_Yard2_pm_07,178,pm_07,pm_unload,6
2024-01-01 07:00:00.000000,WAIT_START,TEU_178_pm_return_pm_07,178,pm_07,pm_return,7
2024-01-01 12:01:24.563583,WAIT_STOP,TEU_178_pm_return_pm_07,178,pm_07,pm_return,7
2024-01-01 12:01:24.563583,START,TEU_178_pm_return_pm_07,178,pm_07,pm_return,7
2024-01-01 12:01:49.127167,STOP,TEU_178_pm_return_pm_07,178,pm_07,pm_return,7
2024-01-01 07:00:00.000000,WAIT_START,TEU_179_qc_pick_qc_02,179,,qc_pick,1
2024-01-01 11:56:00.000000,WAIT_STOP,TEU_179_qc_pick_qc_02,179,,qc_pick,1
2024-01-01 11:56:00.000000,START,TEU_179_qc_pick_qc_02,179,,qc_pick,1
2024-01-01 11:57:00.000000,STOP,TEU_179_qc_pick_qc_02,179,,qc_pick,1
2024-01-01 07:00:00.000000,WAIT_START,TEU_179_qc_transfer_qc_02,179,,qc_transfer,2
2024-01-01 11:57:00.000000,WAIT_STOP,TEU_179_qc_transfer_qc_02,179,,qc_transfer,2
2024-01-01 11:57:00.000000,START,TEU_179_qc_transfer_qc_02,179,,qc_transfer,2
2024-01-01 11:58:00.000000,STOP,TEU_179_qc_transfer_qc_02,179,,qc_transfer,2
2024-01-01 07:00:00.000000,WAIT_START,TEU_179_qc_load_to_pm_pm_08,179,pm_08,qc_load_to_pm,3
2024-01-01 11:58:00.000000,WAIT_STOP,TEU_179_qc_load_to_pm_pm_08,179,pm_08,qc_load_to_pm,3
2024-01-01 11:58:00.000000,START,TEU_179_qc_load_to_pm_pm_08,179,pm_08,qc_load_to_pm,3
2024-01-01 12:00:00.000000,STOP,TEU_179_qc_load_to_pm_pm_08,179,pm_08,qc_load_to_pm,3
2024-01-01 07:00:00.000000,WAIT_START,TEU_179_qc_travelback_pm_08,179,pm_08,qc_travelback,4
2024-01-01 12:00:00.000000,WAIT_STOP,TEU_179_qc_travelback_pm_08,179,pm_08,qc_travelback,4
2024-01-01 12:00:00.000000,START,TEU_179_qc_travelback_pm_08,179,pm_08,qc_travelback,4
2024-01-01 12:01:00.000000,STOP,TEU_179_qc_travelback_pm_08,179,pm_08,qc_travelback,4
2024-01-01 07:00:00.000000,WAIT_START,TEU_179_pm_travel_to_Yard4_pm_08,179,pm_08,pm_travel_to_yard,5
2024-01-01 12:00:00.000000,WAIT_STOP,TEU_179_pm_travel_to_Yard4_pm_08,179,pm_08,pm_travel_to_yard,5
2024-01-01 12:00:00.000000,START,TEU_179_pm_travel_to_Yard4_pm_08,179,pm_08,pm_travel_to_yard,5
2024-01-01 12:00:49.127167,STOP,TEU_179_pm_travel_to_Yard4_pm_08,179,pm_08,pm_travel_to_yard,5
2024-01-01 07:00:00.000000,WAIT_START,TEU_179_pm_unload_Yard4_pm_08,179,pm_08,pm_unload,6
2024-01-01 12:00:49.127167,WAIT_STOP,TEU_179_pm_unload_Yard4_pm_08,179,pm_08,pm_unload,6
2024-01-01 12:00:49.127167,START,TEU_179_pm_unload_Yard4_pm_08,179,pm_08,pm_unload,6
2024-01-01 12:02:49.127167,STOP,TEU_179_pm_unload_Yard4_pm_08,179,pm_08,pm_unload,6
2024-01-01 07:00:00.000000,WAIT_START,TEU_179_pm_return_pm_08,179,pm_08,pm_return,7
2024-01-01 12:02:49.127167,WAIT_STOP,TEU_179_pm_return_pm_08,179,pm_08,pm_return,7
2024-01-01 12:02:49.127167,START,TEU_179_pm_return_pm_08,179,pm_08,pm_return,7
